;open;high;low;close;1h_chg%;24h_chg%;next_1h_chg;next_1h_high%;next_3h_high%;next_24h_chg;volume;qav;num_trades;taker_base_vol;taker_quote_vol;taker%;open_interest;oi_24h_chg%;oi_7d_chg%;%_long;%L_24h_chg%;%L_7d_chg%;fundings;fund_24h_chg;fund_7d_chg;liquidations_long;liquidations_short
24/12/2023 06:00;43490,01;43561,1;43401;43555,4;0,15%;-0,02%;0,22%;0,24%;0,32%;-0,73%;1053,97326;45850610,06;44997;508,59848;22126847,89;48%;79564,681;1,68%;3,01%;51,93;-0,84%;-10,11%;0,01;-0,63%;0,00%;4271,722;4271,722
24/12/2023 07:00;43555,39;43660,42;43510,44;43651,17;0,22%;0,07%;-0,06%;0,03%;0,10%;-0,94%;563,95835;24584014,75;32040;307,25395;13393129,72;54%;79437,836;0,95%;2,72%;52,82;1,52%;-9,48%;0,01;0,00%;0,00%;1223,0008;1223,0008
24/12/2023 08:00;43651,17;43664,34;43580;43623,9;-0,06%;-0,01%;0,14%;0,16%;0,16%;-0,95%;599,3525;26147914,53;31302;272,49499;11886953,73;45%;79390,843;0,40%;2,29%;53,05;1,82%;-9,46%;0,02079;1,08%;1,08%;9386,857;9386,857
24/12/2023 09:00;43623,9;43693,66;43575,85;43685,26;0,14%;0,23%;-0,21%;0,02%;0,02%;-1,31%;668,24079;29163199,43;34052;330,38309;14418740,78;49%;79466,884;0,15%;2,19%;52,83;1,27%;-10,03%;0,02079;1,08%;1,08%;43,7233;43,7233
24/12/2023 10:00;43685,26;43694,72;43405;43594,57;-0,21%;0,11%;0,09%;0,10%;0,42%;-1,02%;1315,61624;57299562,59;68867;639,06151;27833312,25;49%;79255,191;-0,77%;1,77%;52,59;0,77%;-9,95%;0,02079;1,08%;1,08%;388218,8952;388218,8952
24/12/2023 11:00;43594,57;43637,28;43550;43634,2;0,09%;-0,16%;0,03%;0,08%;0,53%;-1,05%;584,74252;25495262,27;36879;284,81404;12417658,71;49%;79184,988;-0,17%;1,69%;52,83;1,83%;-9,13%;0,02079;1,08%;1,08%;0;0
24/12/2023 12:00;43634,19;43667,54;43560,74;43646,45;0,03%;-0,15%;0,25%;0,30%;0,50%;-1,09%;599,97243;26168577,32;40523;268,37575;11705660,07;45%;79135,131;-0,36%;1,75%;52,7;1,21%;-10,21%;0,02079;1,08%;1,08%;1310,328;1310,328
24/12/2023 13:00;43646,45;43779,38;43626,6;43756,42;0,25%;-0,06%;-0,07%;0,25%;0,25%;-0,25%;715,18103;31249734,42;41188;347,50776;15185297,09;49%;78859,261;-1,12%;2,13%;52,52;1,98%;-10,59%;0,02079;1,08%;1,08%;0;0
24/12/2023 14:00;43756,43;43864,08;43690;43726,05;-0,07%;-0,07%;-0,10%;0,18%;0,18%;-0,14%;1262,65378;55301124,98;54160;640,89867;28070252,27;51%;78436,605;-1,26%;2,45%;52,46;2,08%;-8,43%;0,02079;1,08%;1,08%;52382,9943;52382,9943
24/12/2023 15:00;43726,04;43803,69;43672;43680,23;-0,10%;-0,25%;-0,04%;0,08%;0,08%;-0,01%;827,88928;36208960,19;42562;389,92522;17052359,46;47%;78488,825;-1,14%;2,59%;50,86;-0,72%;-12,04%;0,02079;0,57%;1,08%;34528,53;34528,53
24/12/2023 16:00;43680,23;43713,86;43550;43663,1;-0,04%;-0,19%;-0,08%;0,11%;0,11%;-0,10%;879,05159;38360176,82;61128;412,24557;17988603,44;47%;78010,253;-1,81%;1,92%;51;0,10%;-11,41%;0,019729;0,47%;0,97%;404746,0128;404746,0128
24/12/2023 17:00;43663,1;43710;43599;43627,63;-0,08%;-0,37%;0,07%;0,12%;0,12%;-0,29%;734,95276;32075059,64;37262;351,20768;15326669,87;48%;78059,939;-1,40%;2,13%;51,61;1,32%;-9,84%;0,019729;0,47%;0,97%;43003,524;43003,524
24/12/2023 18:00;43627,62;43678;43571,54;43659,64;0,07%;-0,10%;-0,10%;0,04%;0,04%;-0,24%;559,22299;24398077,52;30872;276,29344;12054132,93;49%;78211,815;-1,14%;2,65%;51,61;1,32%;-9,50%;0,019729;0,47%;0,97%;3364,2917;3364,2917
24/12/2023 19:00;43659,63;43677,99;43561,5;43618,07;-0,10%;-0,21%;-0,27%;0,00%;0,00%;-0,39%;409,88544;17883095,51;26070;176,0152;7679297,531;43%;78332,242;-1,18%;2,60%;51,68;1,37%;-10,48%;0,019729;0,47%;0,97%;274354,3558;274354,3558
24/12/2023 20:00;43618,08;43618,08;43426,47;43499,25;-0,27%;-0,62%;-0,02%;0,14%;0,14%;-0,06%;1076,99069;46855504,09;40083;531,22386;23110243,94;49%;78312,348;-1,11%;2,27%;51,77;1,91%;-10,45%;0,019729;0,47%;0,64%;624149,002;624149,002
24/12/2023 21:00;43499,25;43560;43458;43489,54;-0,02%;-0,59%;-1,18%;0,15%;0,15%;-0,16%;971,46467;42263340,13;39127;471,11274;20496480,52;48%;78366,612;-0,72%;2,18%;52,13;2,64%;-10,75%;0,019729;0,47%;0,64%;9878,3136;9878,3136
24/12/2023 22:00;43489,54;43552,73;42500;42977,3;-1,18%;-1,66%;0,03%;0,49%;0,49%;1,27%;4700,8557;202095696,4;151691;2060,5473;88519678,36;44%;77551,807;-1,37%;0,14%;52,34;2,97%;-10,53%;0,019729;0,47%;0,64%;1167639,199;1167639,199
24/12/2023 23:00;42977,29;43186,52;42888;42991,5;0,03%;-1,66%;-0,16%;0,25%;0,28%;1,60%;1638,22421;70504662,05;53541;804,2131;34614143,22;49%;77214,87;-1,53%;-0,55%;52,7;3,66%;-10,60%;0,019729;0,97%;0,64%;53330,416;53330,416
25/12/2023 00:00;42991,5;43099,7;42720,43;42921,66;-0,16%;-1,97%;0,29%;0,38%;0,55%;1,52%;1514,37175;64957583,43;62300;756,12985;32431019,25;50%;76860,099;-1,29%;-1,24%;53,17;4,95%;-11,53%;0,01;0,00%;-0,34%;766516,2712;766516,2712
25/12/2023 01:00;42921,66;43085,61;42914,49;43047,91;0,29%;-1,84%;0,04%;0,14%;0,36%;0,93%;915,79302;39394976,78;42323;469,04293;20177837,77;51%;77276,738;-1,29%;-0,28%;53,59;5,62%;-11,86%;0,01;0,00%;-0,34%;8916,0903;8916,0903
25/12/2023 02:00;43047,9;43110;42867,81;43063,59;0,04%;-1,76%;0,21%;0,22%;0,44%;1,02%;784,9947;33744924,65;36098;387,25999;16645338,2;49%;77338,102;-1,17%;0,61%;54,26;7,04%;-9,76%;0,01;0,00%;-0,34%;12796,6014;12796,6014
25/12/2023 03:00;43063,59;43158,59;43011,1;43152,78;0,21%;-1,47%;-0,11%;0,11%;0,42%;0,59%;653,38779;28165414,06;29913;350,78577;15120181,5;54%;77489,94;-1,71%;1,26%;55,04;8,60%;-8,96%;0,01;0,00%;-0,34%;129,5475;129,5475
25/12/2023 04:00;43152,78;43201,1;43101,53;43104,5;-0,11%;-0,89%;0,31%;0,34%;0,54%;0,80%;711,05355;30681106,3;31173;342,38249;14773653,96;48%;77676,926;-2,05%;1,52%;55,09;8,57%;-9,06%;0,01;0,00%;0,00%;0;0
25/12/2023 05:00;43104,5;43252,71;43104,49;43238;0,31%;-0,73%;0,00%;0,22%;0,22%;0,49%;639,17925;27597655,68;31537;383,64369;16564337,08;60%;78064,986;-1,88%;0,97%;55,11;6,12%;-9,25%;0,01;0,00%;0,00%;0;0
25/12/2023 06:00;43238;43335,13;43214;43239,94;0,00%;-0,94%;-0,07%;0,09%;0,12%;-1,10%;767,08556;33190817,81;40126;417,10358;18047778,94;54%;78104,811;-1,68%;0,11%;55,46;5,00%;-8,39%;0,01;0,00%;0,00%;216,347;216,347
25/12/2023 07:00;43239,93;43280,96;43184,88;43208,15;-0,07%;-0,95%;-0,22%;0,19%;0,19%;-1,20%;713,45114;30838956,91;33599;382,02714;16512823,03;54%;78134,845;-1,58%;-1,12%;55,46;4,54%;-9,08%;0,01;-1,08%;0,00%;4755,652;4755,652
25/12/2023 08:00;43208,15;43291,05;43100,49;43114,55;-0,22%;-1,31%;0,08%;0,19%;0,31%;-0,79%;1171,84091;50615911,65;41434;520,22564;22474857,49;44%;78541,801;-1,16%;-0,45%;55,29;4,66%;-8,75%;0,01;-1,08%;0,00%;157002,1077;157002,1077
25/12/2023 09:00;43114,55;43194,38;43045,43;43150,68;0,08%;-1,02%;0,06%;0,13%;1,27%;-1,03%;896,89313;38684053,73;39870;463,55981;19994529,71;52%;78536,238;-0,91%;-1,99%;54,52;3,67%;-9,69%;0,01;-1,08%;0,00%;353969,4116;353969,4116
25/12/2023 10:00;43150,67;43206,35;43091,1;43174,86;0,06%;-1,05%;-0,01%;0,17%;1,45%;-1,77%;616,69165;26615097,5;33496;306,55224;13229417,98;50%;78590,361;-0,75%;-2,28%;54,31;2,80%;-10,72%;0,01;-1,08%;0,00%;#N/A;#N/A
25/12/2023 11:00;43174,86;43248;43077,07;43171,11;-0,01%;-1,09%;1,10%;1,22%;1,46%;-1,22%;1030,60696;44498088,9;45445;446,26109;19267544,38;43%;78421,053;-0,90%;-1,36%;54,43;3,28%;-7,93%;0,01;-1,08%;0,00%;69595,6833;69595,6833
25/12/2023 12:00;43171,11;43699;43080,01;43648,02;1,10%;-0,25%;0,04%;0,35%;0,35%;-2,21%;1885,27407;81674018,02;77913;992,66982;43024511,4;53%;76502,224;-2,99%;-3,68%;54,71;4,17%;-6,57%;0,01;-1,08%;-0,56%;2578,3059;2578,3059
25/12/2023 13:00;43648,03;43802,32;43530;43666;0,04%;-0,14%;0,02%;0,23%;0,23%;-2,06%;2252,15933;98328277,22;103457;1234,79938;53917488,36;55%;77769,614;-0,85%;-0,63%;54,65;4,17%;-7,72%;0,01;-1,08%;-0,56%;37375,5555;37375,5555
25/12/2023 14:00;43666;43764,81;43557,25;43674,09;0,02%;-0,01%;-0,13%;0,17%;0,17%;-2,20%;1487,22596;64937620,88;63550;724,80398;31650593,94;49%;77751,053;-0,94%;0,09%;52,73;3,68%;-10,35%;0,01;-1,08%;-0,56%;4896,9984;4896,9984
25/12/2023 15:00;43674,1;43750;43613,14;43618;-0,13%;-0,10%;-0,27%;0,21%;0,21%;-2,33%;1433,07722;62586628,79;66279;656,48857;28671007,76;46%;77766,687;-0,31%;0,90%;52,36;2,67%;-10,71%;0,01;-0,97%;-0,56%;4584,405;4584,405
25/12/2023 16:00;43618,01;43710,01;43413,37;43501,7;-0,27%;-0,29%;0,12%;0,33%;0,34%;-2,55%;1596,89137;69592922,23;78381;703,59768;30665385,65;44%;77817,953;-0,31%;1,55%;52,49;1,71%;-9,67%;0,037908;1,82%;2,23%;435683,733;435683,733
25/12/2023 17:00;43501,71;43647,42;43481,1;43554,21;0,12%;-0,24%;-0,24%;0,22%;0,22%;-2,84%;1096,71225;47786401,37;53709;623,60595;27171267,48;57%;78069,544;-0,18%;3,56%;52,76;2,23%;-8,21%;0,037908;1,82%;2,23%;1395,232;1395,232
25/12/2023 18:00;43554,21;43650;43370,19;43449,76;-0,24%;-0,39%;0,06%;0,14%;0,21%;-3,31%;1141,84314;49726733,02;51192;551,30133;24010980,97;48%;78088,312;-0,31%;3,49%;53,23;3,00%;-4,83%;0,037908;1,82%;2,23%;59586,78;59586,78
25/12/2023 19:00;43449,76;43509,27;43343,83;43474,25;0,06%;-0,06%;-0,13%;0,05%;0,57%;-3,01%;1360,62023;59099752,22;44238;684,49329;29732417,4;50%;78121,5;-0,24%;3,43%;53,45;3,25%;-2,48%;0,037908;1,82%;2,23%;28807,4596;28807,4596
25/12/2023 20:00;43474,25;43494;43328,14;43418;-0,13%;-0,16%;0,24%;0,28%;0,70%;-3,01%;1249,13346;54219451,44;48455;608,96849;26430636,8;49%;77971,457;-0,50%;2,66%;53,82;3,24%;-0,66%;0,037908;1,82%;2,79%;421086,3856;421086,3856
25/12/2023 21:00;43418;43539;43328,65;43523,41;0,24%;1,27%;0,36%;0,45%;0,45%;-3,19%;1142,04929;49574566,3;37841;663,81577;28817464,08;58%;77587,968;0,05%;0,95%;53,87;2,92%;0,28%;0,037908;1,82%;2,79%;12847,5745;12847,5745
25/12/2023 22:00;43523,41;43720,96;43481,82;43680,15;0,36%;1,60%;-0,24%;0,00%;0,00%;-3,07%;993,56031;43352622,19;41964;529,88795;23119493,61;53%;77335,038;0,16%;0,33%;53,8;2,09%;1,26%;0,037908;1,82%;2,79%;0;0
25/12/2023 23:00;43680,15;43680,15;43572,9;43576,13;-0,24%;1,52%;-0,30%;0,04%;0,04%;-2,54%;967,34388;42189805,45;34135;491,83287;21450319,05;51%;77534,31;0,88%;0,11%;53,37;0,38%;2,61%;0,037908;2,79%;2,79%;828,6261;828,6261
26/12/2023 00:00;43576,12;43592,68;43392,12;43446,85;-0,30%;0,93%;0,13%;0,22%;0,22%;-2,16%;827,15241;35989292,57;37321;407,98953;17752377,91;49%;77509,658;0,30%;0,07%;53,31;-0,52%;3,64%;0,043391;3,34%;3,34%;223805,7152;223805,7152
26/12/2023 01:00;43446,86;43542,08;43421,8;43503,19;0,13%;1,02%;-0,22%;0,07%;0,07%;-2,64%;953,08497;41446322,33;39954;478,35658;20803482,81;50%;77794,024;0,59%;0,07%;53,54;-1,33%;5,33%;0,043391;3,34%;3,34%;18290,664;18290,664
26/12/2023 02:00;43503,19;43532,88;43404,39;43407,61;-0,22%;0,59%;0,10%;0,17%;0,17%;-2,19%;675,60008;29368750,42;36170;311,77948;13552264,84;46%;77999,744;0,66%;-0,01%;53,98;-1,93%;6,45%;0,043391;3,34%;3,34%;1216,8128;1216,8128
26/12/2023 03:00;43407,62;43480,44;43362,23;43451,46;0,10%;0,80%;0,00%;0,05%;0,05%;-2,84%;765,75422;33257224,42;32772;391,66058;17009735,69;51%;77963,675;0,37%;-0,50%;54,26;-1,51%;7,51%;0,043391;3,34%;3,34%;6958,064;6958,064
26/12/2023 04:00;43451,45;43474,26;43368,2;43450;0,00%;0,49%;-1,58%;0,00%;0,00%;-2,80%;664,09925;28840980,44;28802;316,85971;13760857,06;48%;78248,834;0,24%;-0,37%;54,65;-0,83%;7,62%;0,043391;3,34%;3,34%;1739,24;1739,24
26/12/2023 05:00;43450,01;43450,01;42650;42764,85;-1,58%;-1,10%;-0,17%;0,13%;0,17%;-1,09%;4253,52026;182738904,3;142416;1903,64643;81737140,8;45%;78080,767;-0,03%;-0,80%;55,01;-0,81%;8,74%;0,043391;3,34%;3,34%;1805616,281;1805616,281
26/12/2023 06:00;42764,85;42819,99;42545;42690,47;-0,17%;-1,20%;0,20%;0,34%;0,34%;-0,55%;2748,91914;117373030,4;81482;1448,30495;61846909,86;53%;78822,602;0,88%;0,08%;57,89;4,38%;16,13%;0,043391;3,34%;3,34%;277021,6002;277021,6002
26/12/2023 07:00;42690,47;42837,05;42629,07;42774,12;0,20%;-0,79%;-0,16%;0,06%;0,06%;-0,81%;1353,94263;57910343,69;48844;799,83023;34211639,75;59%;78970,675;0,55%;-0,68%;59,41;7,45%;19,80%;0,043391;3,34%;3,34%;21613,3435;21613,3435
26/12/2023 08:00;42774,12;42798;42639,85;42706,42;-0,16%;-1,03%;-0,70%;0,05%;0,11%;-0,59%;1572,73367;67191540,13;48932;678,39326;28984383,96;43%;79467,087;1,19%;-0,08%;60,51;10,99%;22,71%;0,023757;1,38%;1,38%;18163,0125;18163,0125
26/12/2023 09:00;42706,41;42726,96;42150;42408,92;-0,70%;-1,77%;0,56%;0,63%;0,92%;0,72%;3277,82544;139236222,3;98880;1443,45539;61305370,4;44%;78565,412;-0,03%;-1,35%;60,93;12,19%;25,01%;0,023757;1,38%;1,38%;682537,471;682537,471
26/12/2023 10:00;42408,91;42676,33;42361,11;42644,88;0,56%;-1,22%;0,10%;0,26%;0,36%;0,21%;2762,00964;117532329,2;78855;1864,40718;79342130,15;68%;79207,362;1,00%;0,68%;60,5;11,15%;24,00%;0,023757;1,38%;1,38%;6489,5336;6489,5336
26/12/2023 11:00;42644,87;42754,73;42567,78;42685,55;0,10%;-2,21%;0,19%;0,27%;0,33%;1,19%;1258,15944;53660034,32;47886;691,16036;29480714,49;55%;79397,195;3,78%;0,43%;60,84;11,20%;20,74%;0,023757;1,38%;1,38%;44385,9761;44385,9761
26/12/2023 12:00;42685,56;42799,74;42627,92;42766,88;0,19%;-2,06%;-0,12%;0,02%;0,14%;0,59%;1014,32863;43324925,85;45393;636,84399;27205915,67;63%;79549,126;2,29%;0,72%;61,08;11,77%;19,65%;0,023757;1,38%;1,38%;3638;3638
26/12/2023 13:00;42766,88;42775,37;42623,9;42714,68;-0,12%;-2,20%;-0,27%;0,26%;0,26%;0,47%;1231,35452;52597565,73;47988;575,17094;24570092,76;47%;79176,295;1,83%;0,89%;61,08;15,84%;18,56%;0,023757;1,38%;1,38%;6541,8669;6541,8669
26/12/2023 14:00;42714,68;42827,68;42543,5;42600;-0,27%;-2,33%;-0,49%;0,35%;0,35%;0,73%;1325,3851;56583749,08;52126;671,4078;28667712,2;51%;78885,354;1,44%;0,92%;61,02;16,54%;14,72%;0,023757;1,38%;1,38%;114683,577;114683,577
26/12/2023 15:00;42599,99;42750,01;42250;42391,5;-0,49%;-2,55%;-0,17%;0,10%;0,10%;1,23%;2029,35343;86291498,36;80643;1008,27045;42870945,69;50%;79038,026;1,57%;1,81%;60,63;15,51%;12,03%;0,023757;-1,42%;1,38%;935556,6243;935556,6243
26/12/2023 16:00;42391,51;42434,2;42083;42319,42;-0,17%;-2,84%;-0,73%;0,07%;0,07%;1,56%;2764,97128;116945194,3;85517;1359,79734;57516341,71;49%;80239,396;2,78%;3,85%;60,75;15,14%;11,04%;0,029559;-0,83%;1,96%;431215,3972;431215,3972
26/12/2023 17:00;42319,41;42350;41637,6;42009,99;-0,73%;-3,31%;0,37%;0,40%;0,71%;2,55%;4275,76705;179635738;154370;1985,75897;83463650,99;46%;79457,162;1,75%;2,95%;61,84;16,18%;13,34%;0,029559;-0,83%;1,96%;1343759,893;1343759,893
26/12/2023 18:00;42010;42180,1;41832,42;42163,53;0,37%;-3,01%;-0,13%;0,34%;0,42%;2,04%;2066,66307;86823600;78270;1037,12442;43568573,87;50%;80130,717;2,57%;3,68%;61,55;15,15%;11,60%;0,029559;-0,83%;1,96%;197776,4016;197776,4016
26/12/2023 19:00;42163,53;42306,45;42073,68;42109,11;-0,13%;-3,01%;0,06%;0,30%;1,15%;2,55%;1296,33803;54708555,96;53077;702,92715;29667282,35;54%;79690,146;2,20%;3,83%;61,91;15,03%;11,81%;0,029559;-0,83%;1,96%;29504,44;29504,44
26/12/2023 20:00;42109,11;42234,04;42055;42135,13;0,06%;-3,19%;0,48%;0,49%;1,08%;2,42%;825,56719;34796016,99;39425;430,43952;18142173,92;52%;79876,208;2,95%;3,74%;61,78;14,68%;11,62%;0,029559;-0,83%;1,91%;27578,3952;27578,3952
26/12/2023 21:00;42135,47;42342,64;42114,6;42338,47;0,48%;-3,07%;0,31%;0,60%;0,60%;2,61%;892,92391;37739083,17;38268;541,22073;22876305,05;61%;79688,828;3,04%;3,68%;62,2;15,61%;11,35%;0,029559;-0,83%;1,91%;3727,7944;3727,7944
26/12/2023 22:00;42338,47;42591,89;42325,41;42469,99;0,31%;-2,54%;0,09%;0,14%;0,17%;2,11%;1196,94072;50805555,64;43685;813,15754;34511944,78;68%;79499,787;2,53%;3,25%;62,49;17,09%;12,15%;0,029559;-0,83%;1,91%;2634,6838;2634,6838
26/12/2023 23:00;42470;42530,09;42404,1;42508,93;0,09%;-2,16%;-0,36%;0,08%;0,08%;1,92%;977,64874;41537154,77;34740;598,20381;25419488,55;61%;79595,62;2,69%;3,56%;62,64;17,50%;12,14%;0,029559;-1,38%;1,91%;18461,709;18461,709
27/12/2023 00:00;42508,93;42541,1;42342,59;42353,79;-0,36%;-2,64%;0,25%;0,31%;0,31%;2,54%;792,93582;33658336,18;38285;355,92324;15110045,36;45%;79105,418;1,69%;2,74%;62,3;16,36%;11,81%;0,027621;-1,58%;1,71%;43625,1753;43625,1753
27/12/2023 01:00;42353,8;42485;42300;42457,98;0,25%;-2,19%;-0,57%;0,05%;0,05%;2,61%;926,90626;39321899,49;36586;539,41682;22887848,66;58%;78342,426;0,44%;1,25%;61,45;13,84%;10,64%;0,027621;-1,58%;1,71%;10198,344;10198,344
27/12/2023 02:00;42457,98;42481,1;42159,07;42215,98;-0,57%;-2,84%;0,04%;0,27%;0,57%;2,87%;1050,81966;44464094,65;47032;407,65932;17254505,8;39%;78124,976;0,21%;0,79%;61,24;12,86%;10,44%;0,027621;-1,58%;1,71%;773987,9572;773987,9572
27/12/2023 03:00;42215,99;42331,1;42098,69;42234,66;0,04%;-2,80%;0,15%;0,25%;0,73%;2,66%;839,39249;35451226,76;40435;322,84529;13635148,82;38%;78329,408;0,10%;0,81%;60,75;11,16%;8,48%;0,027621;-1,58%;1,71%;194632,7188;194632,7188
27/12/2023 04:00;42234,65;42340;42200;42300;0,15%;-1,09%;0,36%;0,37%;0,57%;2,62%;577,01302;24399100,95;30903;278,53883;11778550,08;48%;78511,147;0,55%;1,31%;60,69;10,33%;8,94%;0,027621;-1,58%;1,71%;4868,594;4868,594
27/12/2023 05:00;42300;42458,24;42278;42454,27;0,36%;-0,55%;-0,07%;0,21%;0,72%;2,03%;861,63603;36518726,33;35868;518,87191;21992871,25;60%;78471,93;-0,44%;0,56%;60,95;5,29%;10,50%;0,027621;-1,58%;1,71%;0;0
27/12/2023 06:00;42454,28;42542;42411,1;42426,01;-0,07%;-0,81%;0,07%;0,14%;0,78%;1,88%;1111,95552;47233623,22;35585;619,45162;26312812,49;56%;78363,356;-0,77%;0,63%;61,18;2,98%;11,24%;0,027621;-1,58%;1,76%;2292,7644;2292,7644
27/12/2023 07:00;42426,02;42485;42394,4;42455,83;0,07%;-0,59%;0,61%;0,71%;1,79%;1,36%;779,93681;33108926,41;33285;469,32842;19926968,51;60%;78695,259;-0,97%;0,96%;61,21;1,16%;13,02%;0,027621;0,39%;1,76%;#N/A;#N/A
27/12/2023 08:00;42455,82;42757,97;42399,72;42714;0,61%;0,72%;0,04%;0,06%;1,18%;0,78%;1524,01137;64936847,41;68077;917,45342;39094247,14;60%;78505,881;-0,08%;0,50%;60,93;0,00%;12,90%;0,037942;1,42%;2,79%;0;0
27/12/2023 09:00;42714;42741,1;42628,01;42732,44;0,04%;0,21%;1,08%;1,13%;1,14%;0,46%;991,54076;42335577,44;38378;570,89064;24377075,62;58%;78585,483;-0,79%;0,26%;60,69;0,31%;12,74%;0,037942;1,42%;2,79%;51244,5698;51244,5698
27/12/2023 10:00;42732,44;43214,51;42696,13;43195,56;1,08%;1,19%;-0,41%;0,06%;0,06%;-0,35%;2801,97637;120462890,2;101831;1624,77696;69816482,76;58%;78091,901;-1,64%;-1,24%;60,36;-0,79%;12,68%;0,037942;1,42%;2,79%;0;0
27/12/2023 11:00;43195,56;43220;42900;43019,11;-0,41%;0,59%;-0,25%;0,09%;0,30%;0,19%;2360,93592;101685379,9;72816;1140,70975;49132114,76;48%;78597,82;-1,20%;-3,66%;58,61;-4,04%;10,00%;0,037942;1,42%;2,79%;197168,5347;197168,5347
27/12/2023 12:00;43019,11;43056;42773,94;42913,56;-0,25%;0,47%;0,00%;0,18%;0,55%;0,34%;1653,61169;71004290,93;60723;876,16141;37626266,92;53%;78622,051;-0,70%;-3,65%;57,45;-5,94%;11,86%;0,037942;1,42%;2,79%;895510,8331;895510,8331
27/12/2023 13:00;42913,56;42992,83;42706;42912,86;0,00%;0,73%;0,00%;0,55%;0,65%;-0,30%;1801,13501;77223176,25;65299;935,20771;40100569,79;52%;79351,477;0,59%;-3,36%;57,37;-5,98%;21,80%;0,037942;1,42%;2,79%;305795,6788;305795,6788
27/12/2023 14:00;42912,85;43150;42831,1;42912,9;0,00%;1,23%;0,16%;0,39%;0,65%;-0,28%;2602,97345;111947393,9;95767;1432,26917;61601458,32;55%;78309,129;-0,92%;-3,92%;57,97;-4,39%;26,10%;0,037942;1,42%;1,43%;126415,36;126415,36
27/12/2023 15:00;42912,89;43079,8;42777,77;42980,65;0,16%;1,56%;0,24%;0,49%;0,55%;-0,74%;2099,00884;90100689,62;91310;1048,00292;44986893,62;50%;78424,109;-2,26%;-3,11%;58,29;-4,05%;29,71%;0,037942;0,84%;1,43%;144641,2848;144641,2848
27/12/2023 16:00;42980,64;43191,1;42890;43082,31;0,24%;2,55%;-0,14%;0,13%;0,31%;-1,48%;2242,62117;96576347,9;81718;1036,07538;44620460,4;46%;78046,402;-1,78%;-3,78%;58,56;-5,30%;27,28%;0,032304;0,27%;0,87%;96502,56;96502,56
27/12/2023 17:00;43082,32;43138,22;42862,56;43021,99;-0,14%;2,04%;0,38%;0,45%;1,26%;-1,32%;1440,40639;61930210,16;63660;636,22925;27352923,87;44%;78093,604;-2,54%;-3,49%;57,98;-5,80%;27,88%;0,032304;0,27%;0,87%;151802,0572;151802,0572
27/12/2023 18:00;43022;43215;42928,75;43183,98;0,38%;2,55%;-0,07%;0,03%;0,88%;-1,49%;1202,68526;51784670,86;72738;662,65226;28540176,14;55%;78103,167;-1,99%;-2,01%;58,12;-6,12%;31,17%;0,032304;0,27%;0,87%;950,7872;950,7872
27/12/2023 19:00;43183,99;43195;43000;43154,34;-0,07%;2,42%;0,67%;0,95%;1,21%;-1,56%;1086,81276;46848926,63;50581;588,90676;25385997,59;54%;77816,355;-2,58%;-2,67%;57,73;-6,56%;26,10%;0,032304;0,27%;0,87%;5873,0104;5873,0104
27/12/2023 20:00;43154,34;43565,45;43121,45;43445,32;0,67%;2,61%;-0,18%;0,09%;0,53%;-1,92%;2427,3704;105280501;101472;1462,4613;63437332,6;60%;76413,231;-4,11%;-4,13%;57,61;-7,38%;25,92%;0,032304;0,27%;0,87%;86,95;86,95
27/12/2023 21:00;43445,32;43484;43252,72;43366,2;-0,18%;2,11%;-0,10%;0,72%;0,97%;-1,98%;1459,94871;63295541,42;54063;750,65818;32543931,36;51%;76261,331;-4,07%;-4,35%;56,82;-9,07%;22,38%;0,032304;0,27%;0,87%;42303,3975;42303,3975
27/12/2023 22:00;43366,2;43677;43280,33;43323,81;-0,10%;1,92%;0,24%;0,33%;1,07%;-2,01%;2065,52137;89837216,97;74956;1037,96254;45153248,09;50%;75899,88;-4,64%;-5,04%;56,58;-9,67%;21,13%;0,032304;0,27%;0,52%;204548,89;204548,89
27/12/2023 23:00;43323,81;43467,74;43323,8;43428,85;0,24%;2,54%;0,32%;0,83%;0,83%;-1,85%;1490,05628;64677395,45;48402;750,37957;32571682,64;50%;76041,876;-3,87%;-4,62%;56,36;-9,53%;20,09%;0,032304;0,47%;0,52%;2998,3122;2998,3122
28/12/2023 00:00;43428,86;43787,57;43383,66;43566,5;0,32%;2,61%;-0,32%;0,35%;0,35%;-2,30%;2840,455;123848871,3;83863;1488,49731;64915449,21;52%;75286,023;-3,90%;-5,70%;55,7;-9,36%;17,78%;0,013021;-1,46%;-1,41%;115016,8;115016,8
28/12/2023 01:00;43566,5;43718,46;43418,38;43426;-0,32%;2,87%;-0,16%;0,09%;0,46%;-2,35%;1365,83974;59520245,69;57480;594,40943;25903367,87;44%;75410,683;-3,47%;-5,58%;55,79;-8,90%;16,52%;0,013021;-1,46%;-1,41%;308532,4786;308532,4786
28/12/2023 02:00;43426;43466,06;43304,27;43358,31;-0,16%;2,66%;0,12%;0,13%;0,61%;-2,37%;1073,01825;46560187,33;45847;448,9554;19481141,6;42%;75293,452;-3,88%;-6,07%;54,91;-9,61%;14,85%;0,013021;-1,46%;-1,41%;189574,4052;189574,4052
28/12/2023 03:00;43358,32;43416,16;43314;43408,41;0,12%;2,62%;-0,22%;0,50%;0,50%;-1,92%;803,14564;34830919,56;33661;337,35589;14630685,31;42%;75480,34;-3,86%;-5,71%;54,85;-9,62%;14,08%;0,013021;-1,46%;-1,41%;31888,4832;31888,4832
