,entry strat, entry_strategy, sl_strategy, tp_strategy, num trades, perf, avg_perf, win_rate
81145,{'relative_volume': ['x > 2']  'prev_3h_chg': ['x > 0']  'fundings_rank': ['x == 1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_XR_4,6,14.0,2.33,66.7
49856,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_percent_1,tp_XR_5,10,14.0,1.4,40.0
49880,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_percent_1,tp_xpercent_5,10,14.0,1.4,40.0
62949,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_4,21,14.0,0.67,33.3
50027,{'duration_above_SMA20_d': ['x > 1']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']  'n_hours_breakout_close': ['x > 4320']},entry_close,sl_half_low,tp_XR_5,16,14.0,0.88,31.2
81897,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_XR_3,14,14.0,1.0,50.0
83654,{'duration_above_SMA20_d': ['x > 1']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 720']},entry_close,sl_low,tp_XR_4,11,14.0,1.27,45.5
44969,{'30d_volume_per_trade_rank': ['x == 2']  'h1_chg': ['x > 1']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_percent_1,tp_xpercent_5,10,14.0,1.4,40.0
83648,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,11,14.0,1.27,45.5
68671,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_xpercent_3,22,14.0,0.64,40.9
35481,{'longs_24h_chg%': ['x < -2']  '30d_volume_rank': ['x == 2']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,11,14.0,1.27,45.5
44940,{'30d_volume_per_trade_rank': ['x == 2']  'h1_chg': ['x > 1']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_percent_1,tp_XR_5,10,14.0,1.4,40.0
188647,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,6,14.0,2.33,66.7
188589,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_XR_4,26,14.0,0.54,30.8
181618,{'30d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
185677,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_2.5,14,14.0,1.0,57.1
68645,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_1,tp_XR_3,22,14.0,0.64,40.9
180657,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
42902,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_XR_3,14,14.0,1.0,50.0
53228,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_4,21,14.0,0.67,33.3
53072,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_XR_4,21,14.0,0.67,33.3
80807,{'duration_above_SMA20_d': ['x > 1']  'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_4,11,14.0,1.27,45.5
29566,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_2,tp_xpercent_2.5,13,14.0,1.08,92.3
179205,{'7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_3,14,14.0,1.0,50.0
176362,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_x_sigma_3,16,14.0,0.88,62.5
37545,{'duration_above_SMA20_d': ['x > 2']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 720']},entry_close,sl_low,tp_XR_2,19,14.0,0.74,57.9
49275,{'30d_dollar_volume_rank': ['x == 2']  'relative_volume': ['x > 3']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_sigma_1,tp_XR_5,10,14.0,1.4,40.0
176351,{'week_end': ['x == False']  'relative_volume': ['x > 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_3,10,14.0,1.4,60.0
80864,{'duration_above_SMA20_d': ['x > 1']  'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,6,14.0,2.33,66.7
76428,{'mainly_full_green': ['x == True']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_XR_5,16,14.0,0.88,31.2
187516,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_5,16,14.0,0.88,31.2
65788,{'week_end': ['x == False']  'relative_volume': ['x > 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_percent_2,tp_XR_4,11,14.0,1.27,45.5
45845,{'duration_above_SMA20_d': ['x > 5']  '7d_dollar_volume_rank': ['x == 2']  'long_%': ['x < 60']  'n_hours_breakout_high': ['x > 1440']},entry_close,sl_low,tp_XR_4,11,14.0,1.27,45.5
29569,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_2,tp_xpercent_3,11,14.0,1.27,90.9
176332,{'relative_volume': ['x > 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_2.5,21,14.0,0.67,47.6
184874,{'week_end': ['x == False']  'oi_1h_chg%': ['x > 1']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_5,10,14.0,1.4,40.0
194328,{'closed_green': ['x == True']  '30d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_XR_4,6,14.0,2.33,66.7
69038,{'closed_green': ['x == True']  'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_x_sigma_1,tp_x_sigma_2.5,21,14.0,0.67,47.6
75550,{'relative_volume': ['x > 2']  'oi_24h_chg%': ['x > 1']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_XR_5,10,14.0,1.4,40.0
56346,{'week_end': ['x == False']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_XR_5,16,14.0,0.88,31.2
176312,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_2,16,14.0,0.88,62.5
31716,{'closed_green': ['x == True']  'mainly_full_green': ['x == True']  'h1_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,10,14.0,1.4,40.0
180581,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_3,22,14.0,0.64,40.9
49704,{'7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_low,tp_XR_4,11,14.0,1.27,45.5
29579,{'duration_above_SMA20_d': ['x > 5']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_sigma_1,tp_XR_5,10,14.0,1.4,40.0
80951,{'closed_green': ['x == True']  'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'n_hours_breakout_high': ['x > 720']},entry_close,sl_half_low,tp_XR_5,16,14.0,0.88,31.2
180632,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 3']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_3,22,14.0,0.64,40.9
2400,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_low,tp_XR_5,16,14.0,0.88,31.2
53203,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_4,21,14.0,0.67,33.3
80957,{'duration_above_SMA20_d': ['x > 1']  'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_2,tp_x_sigma_2.5,13,14.0,1.08,92.3
80979,{'duration_above_SMA20_d': ['x > 1']  'dollar_volume': ['x > 100000000']  'relative_volume': ['x > 3']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_2.5,tp_XR_4,6,14.0,2.33,66.7
56832,{'week_end': ['x == False']  'prev_24h_chg': ['x > 3']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_3,10,14.0,1.4,60.0
53481,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_3,22,14.0,0.64,40.9
30490,{'duration_above_SMA20_d': ['x > 3']  'relative_volume': ['x > 3']  'h1_chg': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_sigma_1.5,tp_x_sigma_3,10,14.0,1.4,80.0
43751,{'30d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_sigma_2,tp_XR_3,6,14.0,2.33,83.3
53544,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
185295,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_3,14,14.0,1.0,50.0
177488,{'mainly_full_green': ['x == True']  'prev_3h_chg': ['x > 0']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_4,11,14.0,1.27,45.5
29793,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_2,13,14.0,1.08,69.2
34096,{'30d_volume_per_trade_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_1.5,21,14.0,0.67,66.7
185239,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_3,14,14.0,1.0,50.0
43902,{'duration_above_SMA20_d': ['x > 2']  '30d_dollar_volume_rank': ['x == 2']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 4320']},entry_close,sl_low,tp_XR_4,6,14.0,2.33,66.7
177796,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_2.5,14,14.0,1.0,57.1
74924,{'relative_volume': ['x > 2']  'oi_24h_chg%': ['x > 1']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_previous_low,tp_XR_4,11,14.0,1.27,45.5
4793,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 2']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_previous_low,tp_XR_2.5,14,14.0,1.0,57.1
184679,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_5,10,14.0,1.4,40.0
189767,{'week_end': ['x == False']  '30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,11,14.0,1.27,45.5
43755,{'30d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_sigma_2,tp_XR_4,6,14.0,2.33,66.7
7650,{'duration_above_SMA20_d': ['x > 1']  '7d_dollar_volume_rank': ['x == 2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 4320']},entry_close,sl_low,tp_XR_4,11,14.0,1.27,45.5
35552,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_previous_low,tp_XR_5,10,14.0,1.4,40.0
184494,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
67815,{'duration_above_SMA20_d': ['x > 1']  '30d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 1']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_5,16,14.0,0.88,31.2
178774,{'relative_volume': ['x > 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_2.5,21,14.0,0.67,47.6
184793,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_half_low,tp_XR_4,26,14.0,0.54,30.8
29835,{'7d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'n_hours_breakout_high': ['x > 168']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_2,13,14.0,1.08,69.2
177514,{'mainly_full_green': ['x == True']  'prev_3h_chg': ['x > 0']  'long_%': ['x > 40']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_4,11,14.0,1.27,45.5
74995,{'relative_volume': ['x > 2']  'oi_24h_chg%': ['x > 1']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_low,tp_XR_5,10,14.0,1.4,40.0
67788,{'duration_above_SMA20_d': ['x > 1']  '30d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 1']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_5,16,14.0,0.88,31.2
178825,{'relative_volume': ['x > 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_2.5,21,14.0,0.67,47.6
35596,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_low,tp_XR_2,22,14.0,0.64,54.5
193336,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_2.5,14,14.0,1.0,57.1
188432,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_previous_low,tp_XR_2.5,14,14.0,1.0,57.1
193285,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_2.5,14,14.0,1.0,57.1
2134,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_2,tp_XR_4,6,14.0,2.33,66.7
181349,{'duration_above_SMA20_d': ['x > 2']  '30d_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
185317,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,11,14.0,1.27,45.5
75446,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -1']  'long_%': ['x < 60']  'n_hours_breakout_close': ['x > 336']},entry_close,sl_previous_low,tp_XR_5,10,14.0,1.4,40.0
43183,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_3,10,14.0,1.4,60.0
44231,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_4,21,14.0,0.67,33.3
178988,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -5']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_low,tp_XR_4,11,14.0,1.27,45.5
77283,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 5']  'relative_volume': ['x > 2']  'n_hours_breakout_high': ['x > 1440']},entry_close,sl_low,tp_XR_4,6,14.0,2.33,66.7
77143,{'mainly_full_green': ['x == True']  'prev_24h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_3,tp_XR_4,6,14.0,2.33,66.7
6146,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -5']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_2,tp_XR_2.5,7,14.0,2.0,85.7
44650,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
185470,{'duration_above_SMA20_d': ['x > 5']  '7d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -3']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_2.5,tp_XR_4,6,14.0,2.33,66.7
30445,{'duration_above_SMA20_d': ['x > 3']  'relative_volume': ['x > 3']  'h1_chg': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_sigma_1.5,tp_XR_2,10,14.0,1.4,80.0
193510,{'closed_green': ['x == True']  'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_2.5,tp_XR_4,6,14.0,2.33,66.7
68145,{'duration_above_SMA20_d': ['x > 1']  '30d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 1']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_5,16,14.0,0.88,31.2
44570,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_4,21,14.0,0.67,33.3
57549,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_percent_1,tp_XR_5,16,14.0,0.88,31.2
31962,{'30d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'prev_24h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_sigma_1,tp_XR_5,10,14.0,1.4,40.0
43207,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_xpercent_3,10,14.0,1.4,60.0
181572,{'week_end': ['x == False']  'duration_above_SMA20_d': ['x > 2']  '7d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_XR_3,22,14.0,0.64,40.9
43257,{'dollar_volume': ['x > 100000000']  '7d_volume_per_trade_rank': ['x == 2']  'oi_24h_chg%': ['x > 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_2,tp_XR_4,6,14.0,2.33,66.7
47956,{'week_end': ['x == False']  '7d_volume_per_trade_rank': ['x == 2']  'long_%': ['x < 80']  'n_hours_breakout_high': ['x > 720']},entry_close,sl_low,tp_XR_4,11,14.0,1.27,45.5
44199,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  '30d_volume_per_trade_rank': ['x == 2']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_1,tp_XR_4,21,14.0,0.67,33.3
57568,{'closed_green': ['x == True']  '7d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_percent_1,tp_xpercent_5,16,14.0,0.88,31.2
2064,{'duration_above_SMA20_d': ['x > 3']  'dollar_volume': ['x > 100000000']  'long_%': ['x < 50']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,6,14.0,2.33,66.7
177849,{'7d_dollar_volume_rank': ['x == 2']  'longs_24h_chg%': ['x < -5']  'long_%': ['x > 30']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_2.5,14,14.0,1.0,57.1
62100,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,11,14.0,1.27,45.5
68131,{'duration_above_SMA20_d': ['x > 1']  'longs_24h_chg%': ['x < -3']  'long_%': ['x < 50']  'n_hours_breakout_high': ['x > 4320']},entry_close,sl_half_low,tp_XR_4,11,14.0,1.27,45.5
6182,{'dollar_volume': ['x > 100000000']  'longs_24h_chg%': ['x < -5']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_percent_2,tp_xpercent_5,7,14.0,2.0,85.7
53524,{'30d_volume_per_trade_rank': ['x == 2']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_3,22,14.0,0.64,40.9
76992,{'week_end': ['x == False']  '30d_dollar_volume_rank': ['x == 2']  'n_hours_breakout_high': ['x > 720']  'n_hours_breakout_close': ['x > 168']},entry_close,sl_half_low,tp_XR_5,16,14.0,0.88,31.2
43356,{'30d_volume_per_trade_rank': ['x == 2']  'relative_volume': ['x > 3']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 336']},entry_close,sl_x_percent_2,tp_XR_4,6,14.0,2.33,66.7
83243,{'dollar_volume': ['x > 100000000']  '30d_volume_rank': ['x == 2']  'prev_24h_chg': ['x > 0']  'n_hours_breakout_close': ['x > 720']},entry_close,sl_x_sigma_1,tp_XR_5,16,14.0,0.88,31.2
188060,{'30d_volume_per_trade_rank': ['x == 2']  'longs_24h_chg%': ['x < -2']  'prev_3h_chg': ['x > 0']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_4,11,14.0,1.27,45.5
57612,{'week_end': ['x == False']  '30d_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
175606,{'week_end': ['x == False']  '7d_dollar_volume_rank': ['x == 2']  'prev_3h_chg': ['x > 1']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1.5,tp_XR_5,10,14.0,1.4,40.0
176381,{'relative_volume': ['x > 2']  'prev_3h_chg': ['x > 0']  'long_%': ['x < 70']  'n_hours_breakout_high': ['x > 168']},entry_close,sl_x_sigma_1,tp_x_sigma_2.5,21,14.0,0.67,47.6
